0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0.013766835,0.005313708,0.0152375605,0.0038552287,0.015474951,0.005623177,0.0032936863,0.008674099,0.0028695758,0.0034718397,0.008276289,0.010773839,0.0064486144,0.00029287112,0.015276936,0.0112543395,0.009137219,0.006427416,0.00018041294,0.01513258,0.011632902,0.0026981006,0.003983791,0.0035713825,0.0014184233,0.0004250524,0.006409335,0.015732734,0.010031729,0.0054572336,0.015851561,0.0066585764,0.014697498,0.0033959586,0.013524164,0.011424042,0.014663331,0.015415495,0.011068411,0.0019102374
0.005774782,0.013404629,0.009090969,0.00027461923,0.0062345914,0.0005227933,0.0027575423,0.010709499,0.0074308473,0.0026575418,0.014363752,0.011321529,0.009231536,0.009276398,0.008077267,0.0030230335,0.015337896,0.0014238247,0.0020732484,0.011721051,0.010917126,0.007139581,0.0001220762,0.0148907425,0.0071536875,0.0011525156,0.014362403,0.013813997,0.010431828,0.0033953083,0.016882768,0.010980338,0.0013785014,0.011269617,0.0055026705,0.012660422,0.007675281,0.014603269,0.014426862,0.009273047
0.015137837,0.003715582,0.005473633,0.015114791,0.0152239185,0.00080851757,0.0030276433,0.00365312,0.001555649,0.014112328,0.010640976,0.00039929344,0.011187393,0.012021064,0.014760858,0.0063716294,0.006799339,0.009086222,0.0014700949,0.0072461227,0.01176334,0.008527546,0.010943187,0.0066383374,0.00456746,0.0033929646,0.011560205,0.004049598,0.0086299665,0.01197605,0.010761855,0.012021066,0.00031562452,0.01235345,0.012985007,0.014406971,0.008757733,0.012065384,0.004727434,0.0023183143
0.010949665,0.004648963,0.011846257,0.0045803436,0.003231637,0.0120079,0.0054604686,0.01166153,0.0011511216,0.013760135,0.013117539,0.000993597,0.00038660143,0.006677028,0.013388787,0.0028208757,0.011843185,0.011055265,0.008555827,0.008279753,0.008461838,0.006806171,0.012803713,0.014714619,0.00550604,0.008560949,0.011320504,0.004101929,0.004698628,0.0074933055,0.013386225,0.0032453914,0.012079132,0.012075978,0.005958187,0.0113841845,0.0018060264,0.013069993,0.014284973,0.0029618966
0.006751416,0.001988147,0.013907081,0.0063321036,0.0028353087,0.008658127,0.00595248,0.011643305,0.01700485,0.008134515,0.001568747,0.008151906,0.006166567,0.004159895,0.00748527,0.010440137,0.009333828,0.016243521,0.0006914349,0.011189756,0.007344702,0.0034915446,0.008834694,0.01595465,0.0009773255,0.013174131,0.013182448,0.006892101,0.01583657,0.008269127,0.004078511,0.012932513,0.002142226,0.0035395396,0.014343961,0.014545583,0.0017269641,0.0007359209,0.00965607,0.016057802
0.003298189,0.007043903,0.004236381,0.008410046,0.014696935,0.015496561,0.009305541,0.008735212,0.013696354,0.017404642,0.006355579,0.017419508,0.005980233,0.013341371,0.007758711,0.0093035195,0.016429687,0.0132836355,0.0029286079,0.005276304,0.0008560967,0.006696602,0.009979103,0.010532191,0.0015247831,0.016046595,0.0028307592,0.0002138077,0.0022311502,0.0055536153,0.012226405,0.005548132,0.0015643747,0.0049801483,0.009422696,0.00877359,0.011108887,0.00047841325,0.011596399,0.00658047
0.014182851,0.014807945,0.007693849,0.0028346938,0.011243109,0.01015317,0.0024540701,0.012830738,0.0020244026,0.006547295,0.009274175,0.013417736,0.005158758,0.0100089,0.015084383,0.0037924892,0.013492998,0.0042736875,0.013465947,0.008199175,0.007946456,0.01018416,0.0008280711,0.0030311078,0.006844577,0.00069325604,0.01076369,0.015088318,0.0065188063,0.0071269874,0.005276253,0.011790056,0.005048562,0.01090653,0.00679067,0.0027504652,0.0039966144,0.017258883,0.014120922,0.0022885085
0.005691101,0.011872349,0.008332158,0.00013786135,0.015453969,0.0052368003,0.014952502,0.0086119715,0.004134434,0.01597301,0.007993232,0.0083264485,0.01568238,0.004643111,0.0156160565,0.0006823311,0.013459837,0.0073350105,0.006414686,0.0037679458,0.014220899,0.0026403398,0.01139711,0.007522464,9.2455535e-05,0.0010006143,0.012568031,0.0055857836,0.007716405,0.0013159931,0.014072079,0.014102784,0.014525382,0.003441028,0.00037280578,0.011085772,0.0056981826,0.012398822,0.0016847668,0.015118399
0.017650776,0.006292414,0.008582244,0.0098436875,0.002534168,0.0034826868,0.017400911,0.01235054,0.0011285725,0.01728337,0.008638225,0.012231931,8.777842e-05,0.010430849,0.015846353,0.009612897,0.0031658886,0.004866426,0.009910971,1.16441715e-05,0.009586382,0.0007280967,0.012887338,0.00455816,0.011466601,0.014892007,0.0054226993,0.01612253,0.0017534078,0.01548795,0.0007757134,0.0097163925,0.001168382,0.002651703,0.015977625,0.006088229,0.0021515435,0.012114776,0.004031164,0.013087675
0.00071141974,0.009312449,0.014066381,0.0019139037,0.014781786,0.007358894,0.00609671,0.013789494,0.014360923,0.0012055692,0.0016357141,0.010930467,0.01670186,0.0065263067,0.00011071426,0.001815457,0.008340655,0.006994117,0.014232965,0.005022788,0.01808949,0.017732326,0.0058289445,0.004167238,0.012084902,0.0017354037,0.010359863,0.009979667,0.0010762425,0.0018770113,0.008167422,0.009613555,0.015181698,0.009755039,0.0014358598,0.013954469,0.00077404385,0.00079871,0.015041133,0.017322239
