5,5,5,0.6134435047838735
5,5,10,0.6151479124742147
5,5,15,0.6177633613224989
5,5,20,0.6187225985410844
5,5,25,0.6195910594285
5,5,30,0.617882941081012
5,5,35,0.62721167827044
5,5,40,0.6271820663206438
5,10,5,0.6153285681994729
5,10,10,0.6207114957341486
5,10,15,0.6250071674443218
5,10,20,0.6271531575444644
5,10,25,0.6256846582541751
5,10,30,0.6255260326476084
5,10,35,0.6260352944041423
5,10,40,0.6260084894520883
5,15,5,0.6172789472037208
5,15,10,0.6239734851506867
5,15,15,0.6266194443312703
5,15,20,0.6273013145775914
5,15,25,0.6255552578093286
5,15,30,0.623180067703448
5,15,35,0.6238228187012655
5,15,40,0.6220445401893608
5,20,5,0.6199543856355972
5,20,10,0.626632028988914
5,20,15,0.6257252949375838
5,20,20,0.6260225516819522
5,20,25,0.6224603342528011
5,20,30,0.6228638882754076
5,20,35,0.622595043267063
5,20,40,0.6208766519465375
5,25,5,0.6182265125707372
5,25,10,0.6266933414189608
5,25,15,0.6246647765462308
5,25,20,0.6231718096851082
5,25,25,0.6218927573279622
5,25,30,0.6207927860775184
5,25,35,0.6209362082234099
5,25,40,0.6198776993543934
5,30,5,0.6225303133934686
5,30,10,0.6256639997608524
5,30,15,0.6258969104165235
5,30,20,0.6223710047783438
5,30,25,0.6198762264252256
5,30,30,0.6199905783861912
5,30,35,0.6201714092492472
5,30,40,0.6185472232743006
5,35,5,0.6242117885701756
5,35,10,0.6249757853234102
5,35,15,0.6222804221335911
5,35,20,0.6214156837535202
5,35,25,0.6207480194306376
5,35,30,0.6192479910994559
5,35,35,0.6189117713710399
5,35,40,0.6184552439736988
5,40,5,0.6239058862032953
5,40,10,0.6240571136886439
5,40,15,0.6228052218488773
5,40,20,0.6212310991560407
5,40,25,0.6205771957529159
5,40,30,0.619325052612691
5,40,35,0.6180392600631579
5,40,40,0.6174540412521524
