3,5,5,0.5687556981088313
3,5,10,0.5707915421475204
3,5,15,0.580147092202719
3,5,20,0.5736759589588158
3,5,25,0.5850102317231595
3,5,30,0.586330648632084
3,5,35,0.5873745888108184
3,5,40,0.5889549901373575
3,10,5,0.5711568535516224
3,10,10,0.5818750949062104
3,10,15,0.5854843562805663
3,10,20,0.5846321963998456
3,10,25,0.581288097778296
3,10,30,0.5799167245095399
3,10,35,0.5804664698950531
3,10,40,0.5807049232603594
3,15,5,0.5826190558121284
3,15,10,0.5829176399668139
3,15,15,0.5821838076385798
3,15,20,0.5826349472969059
3,15,25,0.5795299070316704
3,15,30,0.577970447931178
3,15,35,0.5761793218310951
3,15,40,0.576767195936136
3,20,5,0.5773788599174668
3,20,10,0.5861576531429359
3,20,15,0.5831627965224897
3,20,20,0.5795324504495942
3,20,25,0.5759071409342156
3,20,30,0.575533034468814
3,20,35,0.5752735036436198
3,20,40,0.5734240128870727
3,25,5,0.5746738346816392
3,25,10,0.5828860453173175
3,25,15,0.5813510123149765
3,25,20,0.5770657668306772
3,25,25,0.5762094381356464
3,25,30,0.5745684745411896
3,25,35,0.5734443158993701
3,25,40,0.5727273635622712
3,30,5,0.5856100673669041
3,30,10,0.5829185925608265
3,30,15,0.5767367635852012
3,30,20,0.5759489770229015
3,30,25,0.5742136579175605
3,30,30,0.5730654027580238
3,30,35,0.5723918859222591
3,30,40,0.5717033200032908
3,35,5,0.5860025943458411
3,35,10,0.5784753652619821
3,35,15,0.5767998537547538
3,35,20,0.5754549164536094
3,35,25,0.5733875293671238
3,35,30,0.5723278168479442
3,35,35,0.5716492747038886
3,35,40,0.571423915366388
3,40,5,0.5863595956022161
3,40,10,0.5777137628910036
3,40,15,0.5760188758261944
3,40,20,0.5742495463197119
3,40,25,0.5726092217555927
3,40,30,0.5725810457188221
3,40,35,0.5722292722306113
3,40,40,0.5713404623703544
