6,5,5,0.6199905186095264
6,5,10,0.6213161075254847
6,5,15,0.6237901376662998
6,5,20,0.6246156752804952
6,5,25,0.6270738858869211
6,5,30,0.6295995626647237
6,5,35,0.6254383294750736
6,5,40,0.638417785703655
6,10,5,0.6219160480550818
6,10,10,0.6286559326233108
6,10,15,0.6303194488827037
6,10,20,0.6361650246887257
6,10,25,0.6353433351258047
6,10,30,0.6339592199322808
6,10,35,0.6331775670582089
6,10,40,0.6318825356373523
6,15,5,0.6230221578007298
6,15,10,0.6311254264771724
6,15,15,0.632411404233688
6,15,20,0.631950126782383
6,15,25,0.6328599632959051
6,15,30,0.6304323119960928
6,15,35,0.6297464215414824
6,15,40,0.6288835015135805
6,20,5,0.6266586421987175
6,20,10,0.6334146311954045
6,20,15,0.6315444986354712
6,20,20,0.6321155695272949
6,20,25,0.6309203621956492
6,20,30,0.6280711519904515
6,20,35,0.6285960647334641
6,20,40,0.6272790939273482
6,25,5,0.626475884895969
6,25,10,0.6346852529133176
6,25,15,0.6314956803087384
6,25,20,0.6302383871984787
6,25,25,0.6277549817731584
6,25,30,0.6279519251918693
6,25,35,0.6268637435225838
6,25,40,0.626014769721192
6,30,5,0.6282123115206804
6,30,10,0.6320047987820014
6,30,15,0.6328454347454372
6,30,20,0.628831674065158
6,30,25,0.6283896521395198
6,30,30,0.6266576622278388
6,30,35,0.6255919743258886
6,30,40,0.6251699931904082
6,35,5,0.6286340044196406
6,35,10,0.6332938479418141
6,35,15,0.6304850657760668
6,35,20,0.6275081720044959
6,35,25,0.625557135655844
6,35,30,0.6261755910692637
6,35,35,0.6254154124264619
6,35,40,0.6246348082644486
6,40,5,0.6270799680667656
6,40,10,0.6324567242985828
6,40,15,0.6290474737688779
6,40,20,0.6273131653427735
6,40,25,0.6255719790669333
6,40,30,0.6250823289687532
6,40,35,0.6239302348946199
6,40,40,0.6236638437619382
